%time,field.header.seq,field.header.stamp,field.header.frame_id,field.Latitude,field.Longitude,field.Altitude,field.UTM_Easting,field.UTM_Northing,field.Zone,field.Letter
1698455283308609125,1,1698455283306666851,GPS1_Frame,42.27364333333333,-71.03047666666666,13.3,332559.7379555665,4682155.4604025,19,T
1698455284307095731,2,1698455284305435419,GPS1_Frame,42.27364833333333,-71.03048166666667,13.3,332559.3388621078,4682156.025440655,19,T
1698455285309292401,3,1698455285306813716,GPS1_Frame,42.273663333333324,-71.030495,13.3,332558.27902685443,4682157.717277386,19,T
1698455286308433766,4,1698455286305732727,GPS1_Frame,42.27368666666666,-71.03051,13.5,332557.10381585354,4682160.337733169,19,T
1698455287309962134,5,1698455287306645154,GPS1_Frame,42.273720000000004,-71.03051,13.7,332557.19208953413,4682164.039097027,19,T
1698455288307231452,6,1698455288304395675,GPS1_Frame,42.27375666666667,-71.03048833333334,14.0,332559.07596946147,4682168.067984657,19,T
1698455289305445222,7,1698455289304198741,GPS1_Frame,42.273795,-71.03045166666668,14.1,332562.2012609426,4682172.252440474,19,T
1698455290311119686,8,1698455290308833837,GPS1_Frame,42.27383666666666,-71.03040666666668,14.0,332566.02259754634,4682176.790645226,19,T
1698455291308713669,9,1698455291306087732,GPS1_Frame,42.273876666666666,-71.03036166666668,14.0,332569.83951595746,4682181.143783751,19,T
1698455292311564561,10,1698455292307608366,GPS1_Frame,42.27391333333333,-71.03031666666668,14.0,332573.64760317793,4682185.12678785,19,T
1698455293342466941,11,1698455293339995622,GPS1_Frame,42.273946666666674,-71.03027833333334,14.0,332576.8970833423,4682188.752767657,19,T
1698455294310073211,12,1698455294307533264,GPS1_Frame,42.273975,-71.03024666666667,14.0,332579.58354466956,4682191.836654232,19,T
1698455295308344904,13,1698455295305871009,GPS1_Frame,42.27399666666667,-71.03022166666666,14.1,332581.70257542527,4682194.193378766,19,T
1698455296313601557,14,1698455296311303377,GPS1_Frame,42.274013333333336,-71.030205,14.2,332583.12114588264,4682196.01128639,19,T
1698455297308549664,15,1698455297306548833,GPS1_Frame,42.27402166666668,-71.030195,14.2,332583.96787478845,4682196.916962896,19,T
1698455298309928729,16,1698455298307749748,GPS1_Frame,42.274031666666666,-71.03018,14.2,332585.23134825355,4682197.997875537,19,T
1698455299305042148,17,1698455299304372549,GPS1_Frame,42.27405333333333,-71.03014833333333,14.2,332587.9001508327,4682200.341492341,19,T
1698455300323771636,18,1698455300321782827,GPS1_Frame,42.27410666666666,-71.03010166666667,14.6,332591.88978983567,4682206.17191049,19,T
1698455301305246674,19,1698455301303103923,GPS1_Frame,42.27416166666667,-71.03004166666666,14.8,332596.98338432366,4682212.1611816,19,T
1698455302307004927,20,1698455302304494619,GPS1_Frame,42.274215000000005,-71.02997666666667,15.2,332602.4848883198,4682217.955556828,19,T
1698455303305124928,21,1698455303303295850,GPS1_Frame,42.274271666666664,-71.029905,15.8,332608.54498184845,4682224.106964773,19,T
1698455304307898267,22,1698455304304948329,GPS1_Frame,42.27432833333334,-71.02982999999999,16.5,332614.8799514631,4682230.251824054,19,T
1698455305308896910,23,1698455305307386159,GPS1_Frame,42.27438666666667,-71.02974999999999,17.1,332621.6316516567,4682236.571926908,19,T
1698455306310023268,24,1698455306307682275,GPS1_Frame,42.274438333333336,-71.02967833333334,17.6,332627.6784769601,4682242.168145988,19,T
1698455307316183105,25,1698455307312230587,GPS1_Frame,42.274475,-71.02962333333333,18.0,332632.3111571044,4682246.131520942,19,T
1698455308307505742,26,1698455308305889844,GPS1_Frame,42.274498333333334,-71.02958833333334,18.2,332635.25922357175,4682248.653670166,19,T
1698455309308447828,27,1698455309304754734,GPS1_Frame,42.27451333333333,-71.02956666666667,18.4,332637.08568661066,4682250.276690632,19,T
1698455310307587437,28,1698455310305893659,GPS1_Frame,42.27452166666667,-71.02955333333333,18.4,332638.2072879309,4682251.175820574,19,T
1698455311309840649,29,1698455311308275938,GPS1_Frame,42.274525,-71.02954833333334,18.5,332638.6284398093,4682251.536127871,19,T
1698455312308951989,30,1698455312306549787,GPS1_Frame,42.274525,-71.02954666666666,18.4,332638.76588265505,4682251.532851506,19,T
1698455313326027508,31,1698455313323534488,GPS1_Frame,42.274525,-71.02954666666666,18.4,332638.76588265505,4682251.532851506,19,T
1698455314309071520,32,1698455314307601928,GPS1_Frame,42.274525,-71.02954666666666,18.4,332638.76588265505,4682251.532851506,19,T
1698455315309325248,33,1698455315308258295,GPS1_Frame,42.274525,-71.02954666666666,18.4,332638.76588265505,4682251.532851506,19,T
1698455316309300994,34,1698455316307160615,GPS1_Frame,42.274525,-71.02954666666666,18.4,332638.76588265505,4682251.532851506,19,T
1698455317309724208,35,1698455317306963682,GPS1_Frame,42.274525,-71.02954666666666,18.4,332638.76588265505,4682251.532851506,19,T
1698455318311326799,36,1698455318308017969,GPS1_Frame,42.274525,-71.02954666666666,18.5,332638.76588265505,4682251.532851506,19,T
1698455319310045631,37,1698455319307596683,GPS1_Frame,42.274525,-71.02954666666666,18.5,332638.76588265505,4682251.532851506,19,T
1698455320308671278,38,1698455320306231975,GPS1_Frame,42.274525,-71.02954500000001,18.4,332638.9033254967,4682251.529575143,19,T
1698455321311021924,39,1698455321308012247,GPS1_Frame,42.27453166666666,-71.02953000000001,18.4,332640.1579575887,4682252.24036082,19,T
1698455322307062172,40,1698455322305875778,GPS1_Frame,42.27455166666667,-71.02949833333334,18.5,332642.8223100065,4682254.398929361,19,T
1698455323356532203,41,1698455323354852914,GPS1_Frame,42.27458166666667,-71.02945333333334,18.6,332646.6126714834,4682257.641698311,19,T
1698455324312157300,42,1698455324309353113,GPS1_Frame,42.27462166666666,-71.02939333333333,18.7,332651.66648136196,4682261.965393293,19,T
1698455325308627541,43,1698455325307734012,GPS1_Frame,42.27466833333333,-71.02932166666666,18.8,332657.70002757467,4682267.006432509,19,T
1698455326310121481,44,1698455326307572126,GPS1_Frame,42.274723333333334,-71.02924,18.7,332664.58027475013,4682272.9531624615,19,T
1698455327309461108,45,1698455327307703733,GPS1_Frame,42.27478333333333,-71.02915166666666,18.7,332672.0235119474,4682279.442000559,19,T
1698455328305223363,46,1698455328304650545,GPS1_Frame,42.274845000000006,-71.02906,18.6,332679.7460303691,4682286.109363258,19,T
1698455329310346786,47,1698455329307598829,GPS1_Frame,42.27491,-71.02896833333332,18.4,332687.47735505406,4682293.14687051,19,T
1698455330310521210,48,1698455330308579921,GPS1_Frame,42.274975,-71.028875,18.2,332695.3461062161,4682300.181110619,19,T
1698455331308219662,49,1698455331307371616,GPS1_Frame,42.275040000000004,-71.02878333333334,18.0,332703.0773999926,4682307.218634298,19,T
1698455332309524424,50,1698455332307920217,GPS1_Frame,42.2751,-71.02869666666668,17.8,332710.38312408875,4682313.710786459,19,T
1698455333312924299,51,1698455333309217214,GPS1_Frame,42.27515666666667,-71.02861833333333,17.6,332716.99280809204,4682319.849183791,19,T
1698455334312143577,52,1698455334309383869,GPS1_Frame,42.27521,-71.02854666666667,17.4,332723.04389620223,4682325.630549642,19,T
1698455335312213579,53,1698455335309069395,GPS1_Frame,42.275259999999996,-71.02847833333334,17.2,332728.811273203,4682331.048333328,19,T
1698455336311643789,54,1698455336308814287,GPS1_Frame,42.275306666666665,-71.028415,17.2,332734.15749948105,4682336.10580873,19,T
1698455337310201846,55,1698455337308274030,GPS1_Frame,42.275351666666666,-71.02835833333333,17.2,332738.94954486005,4682340.9913175935,19,T
1698455338309238098,56,1698455338306751966,GPS1_Frame,42.27539,-71.02830666666667,17.1,332743.31162471673,4682345.146379803,19,T
1698455339307215263,57,1698455339305703878,GPS1_Frame,42.27542333333334,-71.02826333333334,17.0,332746.97326829564,4682348.762611419,19,T
1698455340312390081,58,1698455340308794021,GPS1_Frame,42.27545333333334,-71.02822666666665,16.9,332750.0763271926,4682352.021805364,19,T
1698455341309527972,59,1698455341308460474,GPS1_Frame,42.27547666666666,-71.02819666666666,16.8,332752.61198505375,4682354.553824494,19,T
1698455342309994466,60,1698455342307827711,GPS1_Frame,42.27549333333333,-71.02817499999999,16.7,332754.44280252495,4682356.361942384,19,T
1698455343307827791,61,1698455343306491851,GPS1_Frame,42.27550666666666,-71.02816,16.6,332755.7150388566,4682357.813020809,19,T
1698455344310387249,62,1698455344308439731,GPS1_Frame,42.27551333333334,-71.02815166666666,16.5,332756.41987717064,4682358.536923045,19,T
1698455345310029015,63,1698455345309161663,GPS1_Frame,42.275515,-71.02815000000001,16.6,332756.5617265561,4682358.718717142,19,T
1698455346308570416,64,1698455346307026147,GPS1_Frame,42.275515,-71.02815000000001,16.6,332756.5617265561,4682358.718717142,19,T
1698455347310310914,65,1698455347308575153,GPS1_Frame,42.275515,-71.02815000000001,16.6,332756.5617265561,4682358.718717142,19,T
1698455348307525224,66,1698455348306293010,GPS1_Frame,42.275515,-71.02815000000001,16.6,332756.5617265561,4682358.718717142,19,T
1698455349316086070,67,1698455349312815904,GPS1_Frame,42.275515,-71.02815000000001,16.6,332756.5617265561,4682358.718717142,19,T
1698455350312666278,68,1698455350309922933,GPS1_Frame,42.275515,-71.02815000000001,16.6,332756.5617265561,4682358.718717142,19,T
1698455351309229678,69,1698455351306896448,GPS1_Frame,42.275515,-71.02815000000001,16.6,332756.5617265561,4682358.718717142,19,T
1698455352309443933,70,1698455352307129383,GPS1_Frame,42.275515,-71.02815000000001,16.6,332756.5617265561,4682358.718717142,19,T
1698455353341618840,71,1698455353340222358,GPS1_Frame,42.275515,-71.02815000000001,16.6,332756.5617265561,4682358.718717142,19,T
1698455354320367056,72,1698455354308976411,GPS1_Frame,42.275515,-71.02815000000001,16.6,332756.5617265561,4682358.718717142,19,T
1698455355308780626,73,1698455355308063507,GPS1_Frame,42.275515,-71.02815000000001,16.6,332756.5617265561,4682358.718717142,19,T
1698455356310791970,74,1698455356308636188,GPS1_Frame,42.275515,-71.02815000000001,16.6,332756.5617265561,4682358.718717142,19,T
1698455357306842264,75,1698455357306333065,GPS1_Frame,42.275515,-71.02815000000001,16.6,332756.5617265561,4682358.718717142,19,T
1698455358317744676,76,1698455358315024614,GPS1_Frame,42.275515,-71.02815000000001,16.7,332756.5617265561,4682358.718717142,19,T
1698455359312049206,77,1698455359308783292,GPS1_Frame,42.275515,-71.02815000000001,16.7,332756.5617265561,4682358.718717142,19,T
1698455360310896429,78,1698455360309121370,GPS1_Frame,42.275515,-71.02815000000001,16.7,332756.5617265561,4682358.718717142,19,T
1698455361311060345,79,1698455361308626651,GPS1_Frame,42.275515,-71.02815000000001,16.7,332756.5617265561,4682358.718717142,19,T
1698455362308419534,80,1698455362307013750,GPS1_Frame,42.275515,-71.02815000000001,16.7,332756.5617265561,4682358.718717142,19,T
1698455363310851978,81,1698455363309378385,GPS1_Frame,42.275515,-71.02815000000001,16.8,332756.5617265561,4682358.718717142,19,T
1698455364309675546,82,1698455364307273387,GPS1_Frame,42.275515,-71.02815000000001,16.8,332756.5617265561,4682358.718717142,19,T
1698455365328897989,83,1698455365325942277,GPS1_Frame,42.275515,-71.02815000000001,16.8,332756.5617265561,4682358.718717142,19,T
1698455366317270477,84,1698455366314316511,GPS1_Frame,42.27551333333334,-71.02815166666666,17.0,332756.41987717064,4682358.536923045,19,T
1698455367308791114,85,1698455367307979106,GPS1_Frame,42.27551666666667,-71.02815000000001,17.2,332756.5661352599,4682358.903785361,19,T
1698455368314229305,86,1698455368310164928,GPS1_Frame,42.27552166666666,-71.02814,17.2,332757.40400536056,4682359.439345353,19,T
1698455369309602052,87,1698455369308681249,GPS1_Frame,42.27553833333333,-71.02812,17.2,332759.097379729,4682361.250738503,19,T
1698455370309754751,88,1698455370308632850,GPS1_Frame,42.27556333333334,-71.02808833333333,17.1,332761.7748802516,4682363.964554936,19,T
1698455371309900270,89,1698455371308816671,GPS1_Frame,42.27559833333333,-71.028045,17.1,332765.440913253,4682367.765863942,19,T
1698455372314342277,90,1698455372310826301,GPS1_Frame,42.275636666666664,-71.02799666666667,17.0,332769.5280803712,4682371.927489584,19,T
1698455373313655460,91,1698455373309916019,GPS1_Frame,42.27567333333333,-71.027945,17.0,332773.88571510103,4682375.897501686,19,T
1698455374326651438,92,1698455374325792312,GPS1_Frame,42.27569666666667,-71.02788833333334,17.0,332778.62040049594,4682378.377149506,19,T
1698455375310707126,93,1698455375309035301,GPS1_Frame,42.27570000000001,-71.02782333333333,17.0,332783.989387489,4682378.619613793,19,T
1698455376308462092,94,1698455376307200908,GPS1_Frame,42.275681666666664,-71.02776,17.1,332789.16363131045,4682376.4594688155,19,T
1698455377309921889,95,1698455377308407068,GPS1_Frame,42.27564,-71.02769833333333,17.2,332794.13872955635,4682371.711646099,19,T
1698455378312911631,96,1698455378310124397,GPS1_Frame,42.27558333333333,-71.02763666666667,17.3,332799.07416623953,4682365.298213201,19,T
1698455379307676733,97,1698455379306924819,GPS1_Frame,42.27551666666667,-71.02756833333333,17.7,332804.5329301546,4682357.761282083,19,T
1698455380312456112,98,1698455380308959007,GPS1_Frame,42.275443333333335,-71.02749333333333,18.0,332810.5238403558,4682349.470990546,19,T
1698455381309668680,99,1698455381308050870,GPS1_Frame,42.27536666666666,-71.02741333333333,18.4,332816.9182739534,4682340.800749424,19,T
1698455382307187510,100,1698455382306290149,GPS1_Frame,42.275285000000004,-71.02732999999999,18.7,332823.5743854563,4682331.568764494,19,T
1698455383341398396,101,1698455383339801549,GPS1_Frame,42.2752,-71.02724333333335,19.0,332830.49658432486,4682321.960104794,19,T
1698455384313352144,102,1698455384309938192,GPS1_Frame,42.27511333333334,-71.02715333333335,19.2,332837.6892793446,4682312.159839391,19,T
1698455385309127352,103,1698455385308133840,GPS1_Frame,42.27502500000001,-71.02706166666667,19.3,332845.0150305145,4682302.171241522,19,T
1698455386312851400,104,1698455386310716867,GPS1_Frame,42.27493666666666,-71.02696833333333,19.4,332852.47824511304,4682292.179379837,19,T
1698455387309989478,105,1698455387307874917,GPS1_Frame,42.274845000000006,-71.02687333333333,19.5,332860.07011197245,4682281.81411842,19,T
1698455388309264630,106,1698455388307991266,GPS1_Frame,42.27475166666667,-71.02677833333334,19.5,332867.6575963005,4682271.263797828,19,T
1698455389310308808,107,1698455389308712959,GPS1_Frame,42.27466166666667,-71.02668666666666,19.4,332874.9790300137,4682261.09016609,19,T
1698455390311784286,108,1698455390309652566,GPS1_Frame,42.274573333333336,-71.02659833333334,19.4,332882.03000544757,4682251.108154119,19,T
1698455391309105420,109,1698455391307575225,GPS1_Frame,42.27448833333333,-71.026515,19.3,332888.6774830124,4682241.50610067,19,T
1698455392314558194,110,1698455392311861753,GPS1_Frame,42.27441166666667,-71.02643666666667,19.1,332894.934674563,4682232.839209012,19,T
1698455393312159175,111,1698455393310075759,GPS1_Frame,42.27434333333334,-71.02636666666668,18.9,332900.5266895214,4682225.114020392,19,T
1698455394312900889,112,1698455394310764551,GPS1_Frame,42.27428166666667,-71.02630500000001,18.8,332905.44911871164,4682218.145464901,19,T
1698455395311293149,113,1698455395310005187,GPS1_Frame,42.27422833333333,-71.02625166666667,18.7,332909.70636291296,4682212.118609161,19,T
1698455396308418002,114,1698455396307650089,GPS1_Frame,42.274181666666664,-71.02620499999999,18.6,332913.43145779235,4682206.845112722,19,T
1698455397310474571,115,1698455397309524536,GPS1_Frame,42.274136666666664,-71.02616166666667,18.6,332916.88607538503,4682201.763228394,19,T
1698455398317097694,116,1698455398316287040,GPS1_Frame,42.274095,-71.02612166666667,18.4,332920.07461898506,4682197.058023903,19,T
1698455399310601618,117,1698455399308421611,GPS1_Frame,42.274058333333336,-71.026085,18.4,332923.0014915931,4682192.914567,19,T
1698455400312503495,118,1698455400309711694,GPS1_Frame,42.27402666666667,-71.02605333333332,18.2,332925.52924808057,4682189.336128031,19,T
1698455401309504824,119,1698455401308599948,GPS1_Frame,42.273999999999994,-71.02602666666667,18.0,332927.65788718965,4682186.322706517,19,T
1698455402309478018,120,1698455402308893203,GPS1_Frame,42.27397666666668,-71.026005,17.9,332929.38300395384,4682183.689233911,19,T
1698455403317591643,121,1698455403316687583,GPS1_Frame,42.27395833333333,-71.02598833333333,17.9,332930.70900148654,4682181.620778037,19,T
1698455404310236127,122,1698455404308923721,GPS1_Frame,42.273946666666674,-71.025975,17.8,332931.7777270056,4682180.29913621,19,T
1698455405311513004,123,1698455405309068918,GPS1_Frame,42.273939999999996,-71.02597,17.7,332932.17244392005,4682179.549051863,19,T
1698455406309495239,124,1698455406308587551,GPS1_Frame,42.27393833333334,-71.02597,17.7,332932.16804009397,4682179.363983715,19,T
1698455407310519180,125,1698455407309108257,GPS1_Frame,42.27393833333334,-71.02597,17.6,332932.16804009397,4682179.363983715,19,T
1698455408322645899,126,1698455408318362951,GPS1_Frame,42.27393666666667,-71.02596833333334,17.6,332932.3010803646,4682179.175644988,19,T
1698455409310877394,127,1698455409308574438,GPS1_Frame,42.27393,-71.02596166666667,17.4,332932.8332415166,4682178.42229011,19,T
1698455410311969307,128,1698455410309086799,GPS1_Frame,42.27391833333333,-71.02595,17.3,332933.76452381595,4682177.103919181,19,T
1698455411310831747,129,1698455411309117078,GPS1_Frame,42.273900000000005,-71.02593166666666,17.4,332935.2279681583,4682175.032193712,19,T
1698455412313380827,130,1698455412310053586,GPS1_Frame,42.27388333333333,-71.025915,17.5,332936.55837288173,4682173.14880721,19,T
1698455413345847188,131,1698455413343699693,GPS1_Frame,42.27387,-71.02590333333333,17.6,332937.4852529525,4682171.645368679,19,T
1698455414311673161,132,1698455414310973405,GPS1_Frame,42.27386166666667,-71.025895,17.7,332938.1504558681,4682170.703675632,19,T
1698455415315679783,133,1698455415311090707,GPS1_Frame,42.273853333333335,-71.025885,17.8,332938.9531032435,4682169.758712212,19,T
1698455416308807041,134,1698455416307440757,GPS1_Frame,42.27384,-71.02587166666667,18.0,332940.01742861816,4682168.252003611,19,T
1698455417328649048,135,1698455417327736854,GPS1_Frame,42.27382166666666,-71.02585166666667,18.1,332941.6183211203,4682166.1770091895,19,T
1698455418319879780,136,1698455418317334413,GPS1_Frame,42.2738,-71.02582833333332,18.1,332943.48529635376,4682163.725338177,19,T
1698455419311885649,137,1698455419310076236,GPS1_Frame,42.27378,-71.02580666666667,18.2,332945.2192319459,4682161.462006162,19,T
1698455420310532587,138,1698455420309114933,GPS1_Frame,42.273765000000004,-71.02579166666666,18.2,332946.41660104704,4682159.766960172,19,T
1698455421310986877,139,1698455421309451103,GPS1_Frame,42.273753333333325,-71.02577833333334,18.4,332947.48533302697,4682158.4453209555,19,T
1698455422314297283,140,1698455422310448646,GPS1_Frame,42.27374,-71.02576333333333,18.5,332948.6871065808,4682156.935343533,19,T
1698455423320068750,141,1698455423317436218,GPS1_Frame,42.273721666666674,-71.02574333333334,18.4,332950.2880043719,4682154.860351271,19,T
1698455424329671165,142,1698455424328323125,GPS1_Frame,42.273695,-71.02571666666667,18.3,332952.4166652658,4682151.846938019,19,T
1698455425312598051,143,1698455425311239004,GPS1_Frame,42.27366,-71.02568166666667,18.1,332955.21053555876,4682147.891834205,19,T
1698455426313747364,144,1698455426311841487,GPS1_Frame,42.273624999999996,-71.02564666666667,18.1,332958.00440910686,4682143.936731614,19,T
1698455427309604627,145,1698455427309105157,GPS1_Frame,42.27358833333333,-71.02561,18.0,332960.93132774066,4682139.793292121,19,T
1698455428312878889,146,1698455428310663700,GPS1_Frame,42.27354666666667,-71.02556833333333,18.1,332964.25737598294,4682135.084839784,19,T
1698455429309065588,147,1698455429307692527,GPS1_Frame,42.273496666666674,-71.02551666666666,18.1,332968.38608501066,4682129.431429425,19,T
1698455430308571301,148,1698455430307583332,GPS1_Frame,42.273438333333324,-71.02546000000001,17.8,332972.90512299654,4682122.842871823,19,T
1698455431311527069,149,1698455431310706138,GPS1_Frame,42.273375,-71.02539833333334,17.4,332977.823298075,4682115.689304101,19,T
1698455432310708530,150,1698455432309516191,GPS1_Frame,42.27331000000001,-71.02533,17.1,332983.2868629575,4682108.337593888,19,T
1698455433312768278,151,1698455433310104131,GPS1_Frame,42.273244999999996,-71.02525833333334,16.7,332989.0253308192,4682100.979349485,19,T
1698455434309752052,152,1698455434308938980,GPS1_Frame,42.27318333333333,-71.02517833333333,16.5,332995.4598437884,4682093.974899947,19,T
1698455435311685079,153,1698455435310866117,GPS1_Frame,42.27312666666667,-71.02509666666667,16.3,333002.04502122913,4682087.522391935,19,T
1698455436310160221,154,1698455436309377193,GPS1_Frame,42.27307833333332,-71.02502166666666,16.1,333008.1024354397,4682082.0083072,19,T
1698455437311738239,155,1698455437310475349,GPS1_Frame,42.27303333333332,-71.02495,15.9,333013.89377014374,4682076.870902069,19,T
1698455438316395296,156,1698455438314880847,GPS1_Frame,42.27299166666667,-71.02487833333333,15.8,333019.6939160862,4682072.103638213,19,T
1698455439316157902,157,1698455439313660383,GPS1_Frame,42.27295000000001,-71.02480666666666,15.6,333025.4940698928,4682067.336379408,19,T
1698455440311450997,158,1698455440310241222,GPS1_Frame,42.27291,-71.02473833333333,15.5,333031.0237399679,4682062.760730904,19,T
1698455441313255483,159,1698455441310266256,GPS1_Frame,42.27287333333334,-71.02467333333334,15.4,333036.2873262568,4682058.561760139,19,T
1698455442313382130,160,1698455442310992479,GPS1_Frame,42.27283666666667,-71.02461,15.4,333041.4134723395,4682054.3660618905,19,T
1698455443347674395,161,1698455443345324516,GPS1_Frame,42.272798333333334,-71.02454833333333,15.3,333046.3977773404,4682049.98856775,19,T
1698455444311576395,162,1698455444309715032,GPS1_Frame,42.27276333333332,-71.02449333333334,15.1,333050.84110302094,4682045.9942862475,19,T
1698455445311145495,163,1698455445310155153,GPS1_Frame,42.27273,-71.02444,15.1,333055.1513874584,4682042.188343915,19,T
1698455446312567132,164,1698455446310409545,GPS1_Frame,42.272695000000006,-71.024385,14.9,333059.59472309006,4682038.194068282,19,T
1698455447311818098,165,1698455447310119390,GPS1_Frame,42.272658333333325,-71.02432333333333,14.9,333064.5834510982,4682034.001655894,19,T
1698455448311653842,166,1698455448310294389,GPS1_Frame,42.27262,-71.02425666666666,15.0,333069.9801259008,4682029.614375758,19,T
1698455449312679819,167,1698455449311262369,GPS1_Frame,42.27257833333333,-71.02418833333333,15.0,333075.50545479124,4682024.85369612,19,T
1698455450310230874,168,1698455450308940887,GPS1_Frame,42.272535,-71.02411666666667,15.1,333081.3012857577,4682019.901417846,19,T
1698455451314266269,169,1698455451313167572,GPS1_Frame,42.27249,-71.02404,15.1,333087.50506706967,4682014.754274194,19,T
1698455452308917774,170,1698455452308037281,GPS1_Frame,42.27244333333333,-71.02396,15.5,333093.97935278947,4682009.415533601,19,T
1698455453310258210,171,1698455453308178901,GPS1_Frame,42.272391666666664,-71.02387666666667,15.7,333100.71534577233,4682003.51506069,19,T
1698455454313786675,172,1698455454311783790,GPS1_Frame,42.27233666666666,-71.02378999999999,15.6,333107.7174473108,4681997.237924373,19,T
1698455455310831995,173,1698455455310299396,GPS1_Frame,42.27227833333333,-71.02369833333334,15.6,333115.12310695776,4681990.580858617,19,T
1698455456311802185,174,1698455456310201406,GPS1_Frame,42.27222,-71.02360666666667,15.5,333122.5287806981,4681983.923801135,19,T
1698455457315035281,175,1698455457312680244,GPS1_Frame,42.27216166666667,-71.02351166666668,15.5,333130.2093644064,4681977.260218753,19,T
1698455458316461508,176,1698455458313650846,GPS1_Frame,42.27210333333334,-71.02341500000001,15.4,333138.02741077717,4681970.5933788195,19,T
1698455459312582219,177,1698455459310027599,GPS1_Frame,42.272041666666674,-71.02331666666667,15.2,333145.9741244053,4681963.553145673,19,T
1698455460311919947,178,1698455460310416460,GPS1_Frame,42.27198,-71.02321833333333,15.0,333153.9208540077,4681956.512922046,19,T
1698455461315549284,179,1698455461312733888,GPS1_Frame,42.27191833333333,-71.02311666666667,14.8,333162.1424965178,4681949.466176043,19,T
1698455462311372427,180,1698455462310410976,GPS1_Frame,42.27185666666666,-71.023015,14.8,333170.3641555398,4681942.419440206,19,T
1698455463311873837,181,1698455463310263395,GPS1_Frame,42.271793333333335,-71.02291333333332,14.8,333178.5814340806,4681935.187646486,19,T
1698455464312487819,182,1698455464311708688,GPS1_Frame,42.27172833333334,-71.02280999999999,14.8,333186.93178169546,4681927.767529439,19,T
1698455465313863734,183,1698455465311267375,GPS1_Frame,42.271665,-71.02270666666666,14.7,333195.28654353967,4681920.532490951,19,T
1698455466314805803,184,1698455466312600374,GPS1_Frame,42.27160000000001,-71.02260333333334,14.6,333203.63692632056,4681913.112394927,19,T
1698455467316806168,185,1698455467313399314,GPS1_Frame,42.27153833333333,-71.02250000000001,14.6,333211.99611894414,4681906.062445499,19,T
1698455468331884016,186,1698455468329492568,GPS1_Frame,42.271474999999995,-71.022395,14.5,333220.48838192754,4681898.824173758,19,T
1698455469315082086,187,1698455469313103914,GPS1_Frame,42.271415,-71.02229166666666,14.5,333228.85200408136,4681891.959313542,19,T
1698455470314340363,188,1698455470311742782,GPS1_Frame,42.27135333333334,-71.02218833333333,14.4,333237.21124717104,4681884.909395787,19,T
1698455471309905960,189,1698455471307634592,GPS1_Frame,42.27129166666667,-71.022085,14.4,333245.57050704316,4681877.859488534,19,T
1698455472316797525,190,1698455472313503503,GPS1_Frame,42.27123333333334,-71.02198166666668,14.4,333253.9385735277,4681871.179727837,19,T
1698455473346547126,191,1698455473344884157,GPS1_Frame,42.27117499999999,-71.02188,14.5,333262.169205801,4681864.503241568,19,T
1698455474313338176,192,1698455474311093091,GPS1_Frame,42.271114999999995,-71.02178,14.5,333270.25800901325,4681857.644961209,19,T
1698455475314057804,193,1698455475312871217,GPS1_Frame,42.271055,-71.02168166666667,14.6,333278.2093776957,4681850.789954301,19,T
1698455476312610146,194,1698455476311542510,GPS1_Frame,42.27099333333334,-71.02158166666666,14.6,333286.2938183512,4681843.7466254365,19,T
1698455477331265571,195,1698455477329505443,GPS1_Frame,42.27093166666667,-71.02147666666666,14.8,333294.7906270408,4681836.693516543,19,T
1698455478314510520,196,1698455478312333583,GPS1_Frame,42.270869999999995,-71.02136833333334,14.8,333303.56235423323,4681829.633892266,19,T
1698455479315400395,197,1698455479313302040,GPS1_Frame,42.270805,-71.02125666666667,14.8,333312.6002141208,4681822.197617644,19,T
1698455480315139394,198,1698455480312741994,GPS1_Frame,42.27073666666667,-71.02114333333334,14.7,333321.76675802004,4681814.3879565215,19,T
